generation,name,pokemon_number,image_url,pokemon_url,type,description,source_url
2,Smoochum,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/238.gif,https://www.phygitals.com/pokemon/238,,,https://www.phygitals.com/pokemon/generation/2
2,Elekid,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/239.gif,https://www.phygitals.com/pokemon/239,,,https://www.phygitals.com/pokemon/generation/2
2,Magby,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/240.gif,https://www.phygitals.com/pokemon/240,,,https://www.phygitals.com/pokemon/generation/2
2,Miltank,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/241.gif,https://www.phygitals.com/pokemon/241,,,https://www.phygitals.com/pokemon/generation/2
2,Blissey,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/242.gif,https://www.phygitals.com/pokemon/242,,,https://www.phygitals.com/pokemon/generation/2
2,Raikou,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/243.gif,https://www.phygitals.com/pokemon/243,,,https://www.phygitals.com/pokemon/generation/2
2,Entei,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/244.gif,https://www.phygitals.com/pokemon/244,,,https://www.phygitals.com/pokemon/generation/2
2,Suicune,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/245.gif,https://www.phygitals.com/pokemon/245,,,https://www.phygitals.com/pokemon/generation/2
2,Larvitar,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/246.gif,https://www.phygitals.com/pokemon/246,,,https://www.phygitals.com/pokemon/generation/2
2,Pupitar,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/247.gif,https://www.phygitals.com/pokemon/247,,,https://www.phygitals.com/pokemon/generation/2
2,Tyranitar,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/248.gif,https://www.phygitals.com/pokemon/248,,,https://www.phygitals.com/pokemon/generation/2
2,Lugia,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/249.gif,https://www.phygitals.com/pokemon/249,,,https://www.phygitals.com/pokemon/generation/2
2,Ho-oh,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/250.gif,https://www.phygitals.com/pokemon/250,,,https://www.phygitals.com/pokemon/generation/2
2,Celebi,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/251.gif,https://www.phygitals.com/pokemon/251,,,https://www.phygitals.com/pokemon/generation/2
2,,,https://t.co/1/i/adsct?bci=4&dv=Asia%2FCalcutta%26en-US%2Cen%26Google%20Inc.%26Win32%26255%26800%26600%2612%2624%26800%26600%260%26na&eci=3&event=%7B%7D&event_id=623a25f9-281b-4a0f-9eb7-c86aaaef679f&integration=gtm&p_id=Twitter&p_user_id=0&pl_id=13d21d15-1541-4d1b-b19b-e7c0b9123b37&pt=Phygitals%20-%20Your%20Gateway%20to%20Physical%20%26%20Digital%20Collectibles&tw_document_href=https%3A%2F%2Fwww.phygitals.com%2Fpokemon%2Fgeneration%2F2&tw_iframe_status=0&txn_id=og5w0&type=javascript&version=2.3.34,,,,https://www.phygitals.com/pokemon/generation/2
2,,,https://analytics.twitter.com/1/i/adsct?bci=4&dv=Asia%2FCalcutta%26en-US%2Cen%26Google%20Inc.%26Win32%26255%26800%26600%2612%2624%26800%26600%260%26na&eci=3&event=%7B%7D&event_id=623a25f9-281b-4a0f-9eb7-c86aaaef679f&integration=gtm&p_id=Twitter&p_user_id=0&pl_id=13d21d15-1541-4d1b-b19b-e7c0b9123b37&pt=Phygitals%20-%20Your%20Gateway%20to%20Physical%20%26%20Digital%20Collectibles&tw_document_href=https%3A%2F%2Fwww.phygitals.com%2Fpokemon%2Fgeneration%2F2&tw_iframe_status=0&txn_id=og5w0&type=javascript&version=2.3.34,,,,https://www.phygitals.com/pokemon/generation/2
3,Treecko,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/252.gif,https://www.phygitals.com/pokemon/252,,,https://www.phygitals.com/pokemon/generation/3
3,Grovyle,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/253.gif,https://www.phygitals.com/pokemon/253,,,https://www.phygitals.com/pokemon/generation/3
3,Sceptile,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/254.gif,https://www.phygitals.com/pokemon/254,,,https://www.phygitals.com/pokemon/generation/3
3,Torchic,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/255.gif,https://www.phygitals.com/pokemon/255,,,https://www.phygitals.com/pokemon/generation/3
3,Combusken,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/256.gif,https://www.phygitals.com/pokemon/256,,,https://www.phygitals.com/pokemon/generation/3
3,Blaziken,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/257.gif,https://www.phygitals.com/pokemon/257,,,https://www.phygitals.com/pokemon/generation/3
3,Mudkip,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/258.gif,https://www.phygitals.com/pokemon/258,,,https://www.phygitals.com/pokemon/generation/3
3,Marshtomp,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/259.gif,https://www.phygitals.com/pokemon/259,,,https://www.phygitals.com/pokemon/generation/3
3,Swampert,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/260.gif,https://www.phygitals.com/pokemon/260,,,https://www.phygitals.com/pokemon/generation/3
3,Poochyena,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/261.gif,https://www.phygitals.com/pokemon/261,,,https://www.phygitals.com/pokemon/generation/3
3,Mightyena,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/262.gif,https://www.phygitals.com/pokemon/262,,,https://www.phygitals.com/pokemon/generation/3
3,Zigzagoon,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/263.gif,https://www.phygitals.com/pokemon/263,,,https://www.phygitals.com/pokemon/generation/3
3,Linoone,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/264.gif,https://www.phygitals.com/pokemon/264,,,https://www.phygitals.com/pokemon/generation/3
3,Wurmple,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/265.gif,https://www.phygitals.com/pokemon/265,,,https://www.phygitals.com/pokemon/generation/3
3,Silcoon,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/266.gif,https://www.phygitals.com/pokemon/266,,,https://www.phygitals.com/pokemon/generation/3
3,Beautifly,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/267.gif,https://www.phygitals.com/pokemon/267,,,https://www.phygitals.com/pokemon/generation/3
3,Cascoon,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/268.gif,https://www.phygitals.com/pokemon/268,,,https://www.phygitals.com/pokemon/generation/3
3,Dustox,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/269.gif,https://www.phygitals.com/pokemon/269,,,https://www.phygitals.com/pokemon/generation/3
3,Lotad,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/270.gif,https://www.phygitals.com/pokemon/270,,,https://www.phygitals.com/pokemon/generation/3
3,Lombre,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/271.gif,https://www.phygitals.com/pokemon/271,,,https://www.phygitals.com/pokemon/generation/3
3,Ludicolo,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/272.gif,https://www.phygitals.com/pokemon/272,,,https://www.phygitals.com/pokemon/generation/3
3,Seedot,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/273.gif,https://www.phygitals.com/pokemon/273,,,https://www.phygitals.com/pokemon/generation/3
3,Nuzleaf,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/274.gif,https://www.phygitals.com/pokemon/274,,,https://www.phygitals.com/pokemon/generation/3
3,Shiftry,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/275.gif,https://www.phygitals.com/pokemon/275,,,https://www.phygitals.com/pokemon/generation/3
3,Taillow,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/276.gif,https://www.phygitals.com/pokemon/276,,,https://www.phygitals.com/pokemon/generation/3
3,Swellow,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/277.gif,https://www.phygitals.com/pokemon/277,,,https://www.phygitals.com/pokemon/generation/3
3,Wingull,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/278.gif,https://www.phygitals.com/pokemon/278,,,https://www.phygitals.com/pokemon/generation/3
3,Pelipper,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/279.gif,https://www.phygitals.com/pokemon/279,,,https://www.phygitals.com/pokemon/generation/3
3,Ralts,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/280.gif,https://www.phygitals.com/pokemon/280,,,https://www.phygitals.com/pokemon/generation/3
3,Kirlia,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/281.gif,https://www.phygitals.com/pokemon/281,,,https://www.phygitals.com/pokemon/generation/3
3,Gardevoir,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/282.gif,https://www.phygitals.com/pokemon/282,,,https://www.phygitals.com/pokemon/generation/3
3,Surskit,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/283.gif,https://www.phygitals.com/pokemon/283,,,https://www.phygitals.com/pokemon/generation/3
3,Masquerain,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/284.gif,https://www.phygitals.com/pokemon/284,,,https://www.phygitals.com/pokemon/generation/3
3,Shroomish,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/285.gif,https://www.phygitals.com/pokemon/285,,,https://www.phygitals.com/pokemon/generation/3
3,Breloom,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/286.gif,https://www.phygitals.com/pokemon/286,,,https://www.phygitals.com/pokemon/generation/3
3,Slakoth,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/287.gif,https://www.phygitals.com/pokemon/287,,,https://www.phygitals.com/pokemon/generation/3
3,Vigoroth,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/288.gif,https://www.phygitals.com/pokemon/288,,,https://www.phygitals.com/pokemon/generation/3
3,Slaking,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/289.gif,https://www.phygitals.com/pokemon/289,,,https://www.phygitals.com/pokemon/generation/3
3,Nincada,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/290.gif,https://www.phygitals.com/pokemon/290,,,https://www.phygitals.com/pokemon/generation/3
3,Ninjask,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/291.gif,https://www.phygitals.com/pokemon/291,,,https://www.phygitals.com/pokemon/generation/3
3,Shedinja,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/292.gif,https://www.phygitals.com/pokemon/292,,,https://www.phygitals.com/pokemon/generation/3
3,Whismur,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/293.gif,https://www.phygitals.com/pokemon/293,,,https://www.phygitals.com/pokemon/generation/3
3,Loudred,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/294.gif,https://www.phygitals.com/pokemon/294,,,https://www.phygitals.com/pokemon/generation/3
3,Exploud,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/295.gif,https://www.phygitals.com/pokemon/295,,,https://www.phygitals.com/pokemon/generation/3
3,Makuhita,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/296.gif,https://www.phygitals.com/pokemon/296,,,https://www.phygitals.com/pokemon/generation/3
3,Hariyama,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/297.gif,https://www.phygitals.com/pokemon/297,,,https://www.phygitals.com/pokemon/generation/3
3,Azurill,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/298.gif,https://www.phygitals.com/pokemon/298,,,https://www.phygitals.com/pokemon/generation/3
3,Nosepass,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/299.gif,https://www.phygitals.com/pokemon/299,,,https://www.phygitals.com/pokemon/generation/3
3,Skitty,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/300.gif,https://www.phygitals.com/pokemon/300,,,https://www.phygitals.com/pokemon/generation/3
3,Delcatty,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/301.gif,https://www.phygitals.com/pokemon/301,,,https://www.phygitals.com/pokemon/generation/3
3,Sableye,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/302.gif,https://www.phygitals.com/pokemon/302,,,https://www.phygitals.com/pokemon/generation/3
3,Mawile,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/303.gif,https://www.phygitals.com/pokemon/303,,,https://www.phygitals.com/pokemon/generation/3
3,Aron,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/304.gif,https://www.phygitals.com/pokemon/304,,,https://www.phygitals.com/pokemon/generation/3
3,Lairon,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/305.gif,https://www.phygitals.com/pokemon/305,,,https://www.phygitals.com/pokemon/generation/3
3,Aggron,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/306.gif,https://www.phygitals.com/pokemon/306,,,https://www.phygitals.com/pokemon/generation/3
3,Meditite,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/307.gif,https://www.phygitals.com/pokemon/307,,,https://www.phygitals.com/pokemon/generation/3
3,Medicham,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/308.gif,https://www.phygitals.com/pokemon/308,,,https://www.phygitals.com/pokemon/generation/3
3,Electrike,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/309.gif,https://www.phygitals.com/pokemon/309,,,https://www.phygitals.com/pokemon/generation/3
3,Manectric,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/310.gif,https://www.phygitals.com/pokemon/310,,,https://www.phygitals.com/pokemon/generation/3
3,Plusle,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/311.gif,https://www.phygitals.com/pokemon/311,,,https://www.phygitals.com/pokemon/generation/3
3,Minun,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/312.gif,https://www.phygitals.com/pokemon/312,,,https://www.phygitals.com/pokemon/generation/3
3,Volbeat,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/313.gif,https://www.phygitals.com/pokemon/313,,,https://www.phygitals.com/pokemon/generation/3
3,Illumise,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/314.gif,https://www.phygitals.com/pokemon/314,,,https://www.phygitals.com/pokemon/generation/3
3,Roselia,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/315.gif,https://www.phygitals.com/pokemon/315,,,https://www.phygitals.com/pokemon/generation/3
3,Gulpin,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/316.gif,https://www.phygitals.com/pokemon/316,,,https://www.phygitals.com/pokemon/generation/3
3,Swalot,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/317.gif,https://www.phygitals.com/pokemon/317,,,https://www.phygitals.com/pokemon/generation/3
3,Carvanha,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/318.gif,https://www.phygitals.com/pokemon/318,,,https://www.phygitals.com/pokemon/generation/3
3,Sharpedo,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/319.gif,https://www.phygitals.com/pokemon/319,,,https://www.phygitals.com/pokemon/generation/3
3,Wailmer,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/320.gif,https://www.phygitals.com/pokemon/320,,,https://www.phygitals.com/pokemon/generation/3
3,Wailord,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/321.gif,https://www.phygitals.com/pokemon/321,,,https://www.phygitals.com/pokemon/generation/3
3,Numel,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/322.gif,https://www.phygitals.com/pokemon/322,,,https://www.phygitals.com/pokemon/generation/3
3,Camerupt,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/323.gif,https://www.phygitals.com/pokemon/323,,,https://www.phygitals.com/pokemon/generation/3
3,Torkoal,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/324.gif,https://www.phygitals.com/pokemon/324,,,https://www.phygitals.com/pokemon/generation/3
3,Spoink,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/325.gif,https://www.phygitals.com/pokemon/325,,,https://www.phygitals.com/pokemon/generation/3
3,Grumpig,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/326.gif,https://www.phygitals.com/pokemon/326,,,https://www.phygitals.com/pokemon/generation/3
3,Spinda,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/327.gif,https://www.phygitals.com/pokemon/327,,,https://www.phygitals.com/pokemon/generation/3
3,Trapinch,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/328.gif,https://www.phygitals.com/pokemon/328,,,https://www.phygitals.com/pokemon/generation/3
3,Vibrava,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/329.gif,https://www.phygitals.com/pokemon/329,,,https://www.phygitals.com/pokemon/generation/3
3,Flygon,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/330.gif,https://www.phygitals.com/pokemon/330,,,https://www.phygitals.com/pokemon/generation/3
3,Cacnea,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/331.gif,https://www.phygitals.com/pokemon/331,,,https://www.phygitals.com/pokemon/generation/3
3,Cacturne,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/332.gif,https://www.phygitals.com/pokemon/332,,,https://www.phygitals.com/pokemon/generation/3
3,Swablu,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/333.gif,https://www.phygitals.com/pokemon/333,,,https://www.phygitals.com/pokemon/generation/3
3,Altaria,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/334.gif,https://www.phygitals.com/pokemon/334,,,https://www.phygitals.com/pokemon/generation/3
3,Zangoose,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/335.gif,https://www.phygitals.com/pokemon/335,,,https://www.phygitals.com/pokemon/generation/3
3,Seviper,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/336.gif,https://www.phygitals.com/pokemon/336,,,https://www.phygitals.com/pokemon/generation/3
3,Lunatone,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/337.gif,https://www.phygitals.com/pokemon/337,,,https://www.phygitals.com/pokemon/generation/3
3,Solrock,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/338.gif,https://www.phygitals.com/pokemon/338,,,https://www.phygitals.com/pokemon/generation/3
3,Barboach,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/339.gif,https://www.phygitals.com/pokemon/339,,,https://www.phygitals.com/pokemon/generation/3
3,Whiscash,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/340.gif,https://www.phygitals.com/pokemon/340,,,https://www.phygitals.com/pokemon/generation/3
3,Corphish,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/341.gif,https://www.phygitals.com/pokemon/341,,,https://www.phygitals.com/pokemon/generation/3
3,Crawdaunt,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/342.gif,https://www.phygitals.com/pokemon/342,,,https://www.phygitals.com/pokemon/generation/3
3,Baltoy,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/343.gif,https://www.phygitals.com/pokemon/343,,,https://www.phygitals.com/pokemon/generation/3
3,Claydol,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/344.gif,https://www.phygitals.com/pokemon/344,,,https://www.phygitals.com/pokemon/generation/3
3,Lileep,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/345.gif,https://www.phygitals.com/pokemon/345,,,https://www.phygitals.com/pokemon/generation/3
3,Cradily,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/346.gif,https://www.phygitals.com/pokemon/346,,,https://www.phygitals.com/pokemon/generation/3
3,Anorith,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/347.gif,https://www.phygitals.com/pokemon/347,,,https://www.phygitals.com/pokemon/generation/3
3,Armaldo,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/348.gif,https://www.phygitals.com/pokemon/348,,,https://www.phygitals.com/pokemon/generation/3
3,Feebas,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/349.gif,https://www.phygitals.com/pokemon/349,,,https://www.phygitals.com/pokemon/generation/3
3,Milotic,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/350.gif,https://www.phygitals.com/pokemon/350,,,https://www.phygitals.com/pokemon/generation/3
3,Castform,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/351.gif,https://www.phygitals.com/pokemon/351,,,https://www.phygitals.com/pokemon/generation/3
3,Kecleon,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/352.gif,https://www.phygitals.com/pokemon/352,,,https://www.phygitals.com/pokemon/generation/3
3,Shuppet,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/353.gif,https://www.phygitals.com/pokemon/353,,,https://www.phygitals.com/pokemon/generation/3
3,Banette,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/354.gif,https://www.phygitals.com/pokemon/354,,,https://www.phygitals.com/pokemon/generation/3
3,Duskull,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/355.gif,https://www.phygitals.com/pokemon/355,,,https://www.phygitals.com/pokemon/generation/3
3,Dusclops,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/356.gif,https://www.phygitals.com/pokemon/356,,,https://www.phygitals.com/pokemon/generation/3
3,Tropius,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/357.gif,https://www.phygitals.com/pokemon/357,,,https://www.phygitals.com/pokemon/generation/3
3,Chimecho,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/358.gif,https://www.phygitals.com/pokemon/358,,,https://www.phygitals.com/pokemon/generation/3
3,Absol,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/359.gif,https://www.phygitals.com/pokemon/359,,,https://www.phygitals.com/pokemon/generation/3
3,Wynaut,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/360.gif,https://www.phygitals.com/pokemon/360,,,https://www.phygitals.com/pokemon/generation/3
3,Snorunt,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/361.gif,https://www.phygitals.com/pokemon/361,,,https://www.phygitals.com/pokemon/generation/3
3,Glalie,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/362.gif,https://www.phygitals.com/pokemon/362,,,https://www.phygitals.com/pokemon/generation/3
3,Spheal,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/363.gif,https://www.phygitals.com/pokemon/363,,,https://www.phygitals.com/pokemon/generation/3
3,Sealeo,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/364.gif,https://www.phygitals.com/pokemon/364,,,https://www.phygitals.com/pokemon/generation/3
3,Walrein,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/365.gif,https://www.phygitals.com/pokemon/365,,,https://www.phygitals.com/pokemon/generation/3
3,Clamperl,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/366.gif,https://www.phygitals.com/pokemon/366,,,https://www.phygitals.com/pokemon/generation/3
3,Huntail,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/367.gif,https://www.phygitals.com/pokemon/367,,,https://www.phygitals.com/pokemon/generation/3
3,Gorebyss,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/368.gif,https://www.phygitals.com/pokemon/368,,,https://www.phygitals.com/pokemon/generation/3
3,Relicanth,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/369.gif,https://www.phygitals.com/pokemon/369,,,https://www.phygitals.com/pokemon/generation/3
3,Luvdisc,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/370.gif,https://www.phygitals.com/pokemon/370,,,https://www.phygitals.com/pokemon/generation/3
3,Bagon,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/371.gif,https://www.phygitals.com/pokemon/371,,,https://www.phygitals.com/pokemon/generation/3
3,Shelgon,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/372.gif,https://www.phygitals.com/pokemon/372,,,https://www.phygitals.com/pokemon/generation/3
3,Salamence,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/373.gif,https://www.phygitals.com/pokemon/373,,,https://www.phygitals.com/pokemon/generation/3
3,Beldum,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/374.gif,https://www.phygitals.com/pokemon/374,,,https://www.phygitals.com/pokemon/generation/3
