generation,name,number,image_url,type,url
2,Raikou,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/243.gif,,
2,Entei,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/244.gif,,
2,Suicune,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/245.gif,,
2,Larvitar,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/246.gif,,
2,Pupitar,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/247.gif,,
2,Tyranitar,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/248.gif,,
2,Lugia,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/249.gif,,
2,Ho-oh,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/250.gif,,
2,Celebi,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/251.gif,,
3,Treecko,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/252.gif,,
3,Grovyle,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/253.gif,,
3,Sceptile,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/254.gif,,
3,Torchic,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/255.gif,,
3,Combusken,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/256.gif,,
3,Blaziken,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/257.gif,,
3,Mudkip,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/258.gif,,
3,Marshtomp,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/259.gif,,
3,Swampert,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/260.gif,,
3,Poochyena,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/261.gif,,
3,Mightyena,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/262.gif,,
3,Zigzagoon,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/263.gif,,
3,Linoone,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/264.gif,,
3,Wurmple,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/265.gif,,
3,Silcoon,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/266.gif,,
3,Beautifly,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/267.gif,,
3,Cascoon,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/268.gif,,
3,Dustox,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/269.gif,,
3,Lotad,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/270.gif,,
3,Lombre,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/271.gif,,
3,Ludicolo,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/272.gif,,
3,Seedot,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/273.gif,,
3,Nuzleaf,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/274.gif,,
3,Shiftry,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/275.gif,,
3,Taillow,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/276.gif,,
3,Swellow,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/277.gif,,
3,Wingull,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/278.gif,,
3,Pelipper,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/279.gif,,
3,Ralts,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/280.gif,,
3,Kirlia,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/281.gif,,
3,Gardevoir,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/282.gif,,
3,Surskit,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/283.gif,,
3,Masquerain,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/284.gif,,
3,Shroomish,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/285.gif,,
3,Breloom,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/286.gif,,
3,Slakoth,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/287.gif,,
3,Vigoroth,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/288.gif,,
3,Slaking,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/289.gif,,
3,Nincada,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/290.gif,,
3,Ninjask,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/291.gif,,
3,Shedinja,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/292.gif,,
3,Whismur,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/293.gif,,
3,Loudred,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/294.gif,,
3,Exploud,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/295.gif,,
3,Makuhita,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/296.gif,,
3,Hariyama,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/297.gif,,
3,Azurill,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/298.gif,,
3,Nosepass,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/299.gif,,
3,Skitty,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/300.gif,,
3,Delcatty,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/301.gif,,
3,Sableye,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/302.gif,,
3,Mawile,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/303.gif,,
3,Aron,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/304.gif,,
3,Lairon,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/305.gif,,
3,Aggron,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/306.gif,,
3,Meditite,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/307.gif,,
3,Medicham,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/308.gif,,
3,Electrike,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/309.gif,,
3,Manectric,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/310.gif,,
3,Plusle,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/311.gif,,
3,Minun,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/312.gif,,
3,Volbeat,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/313.gif,,
3,Illumise,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/314.gif,,
3,Roselia,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/315.gif,,
3,Gulpin,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/316.gif,,
3,Swalot,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/317.gif,,
3,Carvanha,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/318.gif,,
3,Sharpedo,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/319.gif,,
3,Wailmer,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/320.gif,,
3,Wailord,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/321.gif,,
3,Numel,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/322.gif,,
3,Camerupt,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/323.gif,,
3,Torkoal,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/324.gif,,
3,Spoink,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/325.gif,,
3,Grumpig,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/326.gif,,
3,Spinda,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/327.gif,,
3,Trapinch,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/328.gif,,
3,Vibrava,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/329.gif,,
3,Flygon,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/330.gif,,
3,Cacnea,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/331.gif,,
3,Cacturne,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/332.gif,,
3,Swablu,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/333.gif,,
3,Altaria,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/334.gif,,
3,Zangoose,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/335.gif,,
3,Seviper,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/336.gif,,
3,Lunatone,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/337.gif,,
3,Solrock,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/338.gif,,
3,Barboach,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/339.gif,,
3,Whiscash,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/340.gif,,
3,Corphish,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/341.gif,,
3,Crawdaunt,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/342.gif,,
3,Baltoy,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/343.gif,,
3,Claydol,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/344.gif,,
3,Lileep,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/345.gif,,
3,Cradily,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/346.gif,,
3,Anorith,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/347.gif,,
3,Armaldo,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/348.gif,,
3,Feebas,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/349.gif,,
3,Milotic,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/350.gif,,
3,Castform,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/351.gif,,
3,Kecleon,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/352.gif,,
3,Shuppet,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/353.gif,,
3,Banette,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/354.gif,,
3,Duskull,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/355.gif,,
3,Dusclops,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/356.gif,,
3,Tropius,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/357.gif,,
3,Chimecho,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/358.gif,,
3,Absol,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/359.gif,,
3,Wynaut,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/360.gif,,
3,Snorunt,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/361.gif,,
3,Glalie,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/362.gif,,
3,Spheal,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/363.gif,,
3,Sealeo,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/364.gif,,
3,Walrein,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/365.gif,,
3,Clamperl,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/366.gif,,
3,Huntail,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/367.gif,,
3,Gorebyss,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/368.gif,,
3,Relicanth,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/369.gif,,
3,Luvdisc,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/370.gif,,
3,Bagon,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/371.gif,,
3,Shelgon,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/372.gif,,
3,Salamence,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/373.gif,,
3,Beldum,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/374.gif,,
3,Metang,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/375.gif,,
3,Metagross,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/376.gif,,
3,Regirock,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/377.gif,,
3,Regice,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/378.gif,,
3,Registeel,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/379.gif,,
3,Latias,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/380.gif,,
3,Latios,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/381.gif,,
3,Kyogre,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/382.gif,,
3,Groudon,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/383.gif,,
3,Rayquaza,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/384.gif,,
3,Jirachi,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/385.gif,,
3,Deoxys,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/386.gif,,
4,Turtwig,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/387.gif,,
4,Grotle,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/388.gif,,
4,Torterra,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/389.gif,,
4,Chimchar,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/390.gif,,
4,Monferno,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/391.gif,,
4,Infernape,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/392.gif,,
4,Piplup,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/393.gif,,
4,Prinplup,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/394.gif,,
4,Empoleon,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/395.gif,,
4,Starly,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/396.gif,,
4,Staravia,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/397.gif,,
4,Staraptor,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/398.gif,,
4,Bidoof,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/399.gif,,
4,Bibarel,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/400.gif,,
4,Kricketot,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/401.gif,,
4,Kricketune,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/402.gif,,
4,Shinx,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/403.gif,,
4,Luxio,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/404.gif,,
4,Luxray,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/405.gif,,
4,Budew,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/406.gif,,
4,Roserade,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/407.gif,,
4,Cranidos,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/408.gif,,
4,Rampardos,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/409.gif,,
4,Shieldon,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/410.gif,,
4,Bastiodon,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/411.gif,,
4,Burmy,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/412.gif,,
4,Wormadam,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/413.gif,,
4,Mothim,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/414.gif,,
4,Combee,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/415.gif,,
4,Vespiquen,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/416.gif,,
4,Pachirisu,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/417.gif,,
4,Buizel,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/418.gif,,
4,Floatzel,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/419.gif,,
4,Cherubi,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/420.gif,,
4,Cherrim,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/421.gif,,
4,Shellos,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/422.gif,,
4,Gastrodon,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/423.gif,,
4,Ambipom,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/424.gif,,
4,Drifloon,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/425.gif,,
4,Drifblim,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/426.gif,,
4,Buneary,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/427.gif,,
4,Lopunny,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/428.gif,,
4,Mismagius,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/429.gif,,
4,Honchkrow,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/430.gif,,
4,Glameow,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/431.gif,,
4,Purugly,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/432.gif,,
4,Chingling,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/433.gif,,
4,Stunky,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/434.gif,,
4,Skuntank,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/435.gif,,
4,Bronzor,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/436.gif,,
4,Bronzong,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/437.gif,,
4,Bonsly,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/438.gif,,
4,Mime-jr,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/439.gif,,
4,Happiny,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/440.gif,,
4,Chatot,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/441.gif,,
4,Spiritomb,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/442.gif,,
4,Gible,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/443.gif,,
4,Gabite,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/444.gif,,
4,Garchomp,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/445.gif,,
4,Munchlax,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/446.gif,,
4,Riolu,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/447.gif,,
4,Lucario,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/448.gif,,
4,Hippopotas,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/449.gif,,
4,Hippowdon,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/450.gif,,
4,Skorupi,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/451.gif,,
4,Drapion,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/452.gif,,
4,Croagunk,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/453.gif,,
4,Toxicroak,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/454.gif,,
4,Carnivine,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/455.gif,,
4,Finneon,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/456.gif,,
4,Lumineon,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/457.gif,,
4,Mantyke,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/458.gif,,
4,Snover,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/459.gif,,
4,Abomasnow,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/460.gif,,
4,Weavile,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/461.gif,,
4,Magnezone,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/462.gif,,
4,Lickilicky,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/463.gif,,
4,Rhyperior,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/464.gif,,
4,Tangrowth,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/465.gif,,
4,Electivire,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/466.gif,,
4,Magmortar,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/467.gif,,
4,Togekiss,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/468.gif,,
4,Yanmega,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/469.gif,,
4,Leafeon,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/470.gif,,
4,Glaceon,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/471.gif,,
4,Gliscor,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/472.gif,,
4,Mamoswine,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/473.gif,,
4,Porygon-z,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/474.gif,,
4,Gallade,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/475.gif,,
4,Probopass,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/476.gif,,
4,Dusknoir,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/477.gif,,
4,Froslass,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/478.gif,,
4,Rotom,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/479.gif,,
4,Uxie,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/480.gif,,
4,Mesprit,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/481.gif,,
4,Azelf,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/482.gif,,
4,Dialga,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/483.gif,,
4,Palkia,,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/showdown/484.gif,,
