pokemon_name,pokemon_url,generation,listing_name,listing_price,fmv,condition,seller,full_text
Butterfree,https://www.phygitals.com/pokemon/12,1,$0.19,$0.19,,,,$0.19
Butterfree,https://www.phygitals.com/pokemon/12,1,Market Price$0.11,$0.11,,,,Market Price$0.11
Butterfree,https://www.phygitals.com/pokemon/12,1,$0.11,$0.11,,,,$0.11
Butterfree,https://www.phygitals.com/pokemon/12,1,Market Price$0.06,$0.06,,,,Market Price$0.06
Butterfree,https://www.phygitals.com/pokemon/12,1,$0.06,$0.06,,,,$0.06
Weedle,https://www.phygitals.com/pokemon/13,1,Value,$47,,,,Value$47
Weedle,https://www.phygitals.com/pokemon/13,1,Market Price$20.87,$20.87,,,,Market Price$20.87
Weedle,https://www.phygitals.com/pokemon/13,1,$20.87,$20.87,,,,$20.87
Weedle,https://www.phygitals.com/pokemon/13,1,Market Price$20.60,$20.60,,,,Market Price$20.60
Weedle,https://www.phygitals.com/pokemon/13,1,$20.60,$20.60,,,,$20.60
Weedle,https://www.phygitals.com/pokemon/13,1,Market Price$1.27,$1.27,,,,Market Price$1.27
Weedle,https://www.phygitals.com/pokemon/13,1,$1.27,$1.27,,,,$1.27
Weedle,https://www.phygitals.com/pokemon/13,1,Market Price$0.59,$0.59,,,,Market Price$0.59
Weedle,https://www.phygitals.com/pokemon/13,1,$0.59,$0.59,,,,$0.59
Weedle,https://www.phygitals.com/pokemon/13,1,Market Price$0.46,$0.46,,,,Market Price$0.46
Weedle,https://www.phygitals.com/pokemon/13,1,$0.46,$0.46,,,,$0.46
Weedle,https://www.phygitals.com/pokemon/13,1,Market Price$0.45,$0.45,,,,Market Price$0.45
Weedle,https://www.phygitals.com/pokemon/13,1,$0.45,$0.45,,,,$0.45
Weedle,https://www.phygitals.com/pokemon/13,1,Market Price$0.43,$0.43,,,,Market Price$0.43
Weedle,https://www.phygitals.com/pokemon/13,1,$0.43,$0.43,,,,$0.43
Weedle,https://www.phygitals.com/pokemon/13,1,Market Price$0.32,$0.32,,,,Market Price$0.32
Weedle,https://www.phygitals.com/pokemon/13,1,$0.32,$0.32,,,,$0.32
Weedle,https://www.phygitals.com/pokemon/13,1,Market Price$0.28,$0.28,,,,Market Price$0.28
Weedle,https://www.phygitals.com/pokemon/13,1,$0.28,$0.28,,,,$0.28
Weedle,https://www.phygitals.com/pokemon/13,1,Market Price$0.26,$0.26,,,,Market Price$0.26
Weedle,https://www.phygitals.com/pokemon/13,1,$0.26,$0.26,,,,$0.26
Weedle,https://www.phygitals.com/pokemon/13,1,Market Price$0.25,$0.25,,,,Market Price$0.25
Weedle,https://www.phygitals.com/pokemon/13,1,$0.25,$0.25,,,,$0.25
Weedle,https://www.phygitals.com/pokemon/13,1,Market Price$0.23,$0.23,,,,Market Price$0.23
Weedle,https://www.phygitals.com/pokemon/13,1,$0.23,$0.23,,,,$0.23
Weedle,https://www.phygitals.com/pokemon/13,1,Market Price$0.22,$0.22,,,,Market Price$0.22
Weedle,https://www.phygitals.com/pokemon/13,1,$0.22,$0.22,,,,$0.22
Weedle,https://www.phygitals.com/pokemon/13,1,Market Price$0.21,$0.21,,,,Market Price$0.21
Weedle,https://www.phygitals.com/pokemon/13,1,$0.21,$0.21,,,,$0.21
Weedle,https://www.phygitals.com/pokemon/13,1,Market Price$0.16,$0.16,,,,Market Price$0.16
Weedle,https://www.phygitals.com/pokemon/13,1,$0.16,$0.16,,,,$0.16
Weedle,https://www.phygitals.com/pokemon/13,1,Market Price$0.13,$0.13,,,,Market Price$0.13
Weedle,https://www.phygitals.com/pokemon/13,1,$0.13,$0.13,,,,$0.13
Weedle,https://www.phygitals.com/pokemon/13,1,Market Price$0.12,$0.12,,,,Market Price$0.12
Weedle,https://www.phygitals.com/pokemon/13,1,$0.12,$0.12,,,,$0.12
Weedle,https://www.phygitals.com/pokemon/13,1,Market Price$0.07,$0.07,,,,Market Price$0.07
Weedle,https://www.phygitals.com/pokemon/13,1,$0.07,$0.07,,,,$0.07
Weedle,https://www.phygitals.com/pokemon/13,1,Market Price$0.06,$0.06,,,,Market Price$0.06
Weedle,https://www.phygitals.com/pokemon/13,1,$0.06,$0.06,,,,$0.06
Weedle,https://www.phygitals.com/pokemon/13,1,Market Price$0.05,$0.05,,,,Market Price$0.05
Weedle,https://www.phygitals.com/pokemon/13,1,$0.05,$0.05,,,,$0.05
Kakuna,https://www.phygitals.com/pokemon/14,1,Value,$14,,,,Value$14
Kakuna,https://www.phygitals.com/pokemon/14,1,Market Price$6.44,$6.44,,,,Market Price$6.44
Kakuna,https://www.phygitals.com/pokemon/14,1,$6.44,$6.44,,,,$6.44
Kakuna,https://www.phygitals.com/pokemon/14,1,Market Price$1.88,$1.88,,,,Market Price$1.88
Kakuna,https://www.phygitals.com/pokemon/14,1,$1.88,$1.88,,,,$1.88
Kakuna,https://www.phygitals.com/pokemon/14,1,Market Price$1.37,$1.37,,,,Market Price$1.37
Kakuna,https://www.phygitals.com/pokemon/14,1,$1.37,$1.37,,,,$1.37
Kakuna,https://www.phygitals.com/pokemon/14,1,Market Price$1.06,$1.06,,,,Market Price$1.06
Kakuna,https://www.phygitals.com/pokemon/14,1,$1.06,$1.06,,,,$1.06
Kakuna,https://www.phygitals.com/pokemon/14,1,Market Price$0.71,$0.71,,,,Market Price$0.71
Kakuna,https://www.phygitals.com/pokemon/14,1,$0.71,$0.71,,,,$0.71
Kakuna,https://www.phygitals.com/pokemon/14,1,Market Price$0.51,$0.51,,,,Market Price$0.51
Kakuna,https://www.phygitals.com/pokemon/14,1,$0.51,$0.51,,,,$0.51
Kakuna,https://www.phygitals.com/pokemon/14,1,Market Price$0.39,$0.39,,,,Market Price$0.39
Kakuna,https://www.phygitals.com/pokemon/14,1,$0.39,$0.39,,,,$0.39
Kakuna,https://www.phygitals.com/pokemon/14,1,Market Price$0.31,$0.31,,,,Market Price$0.31
Kakuna,https://www.phygitals.com/pokemon/14,1,$0.31,$0.31,,,,$0.31
Kakuna,https://www.phygitals.com/pokemon/14,1,Market Price$0.27,$0.27,,,,Market Price$0.27
Kakuna,https://www.phygitals.com/pokemon/14,1,$0.27,$0.27,,,,$0.27
Kakuna,https://www.phygitals.com/pokemon/14,1,Market Price$0.26,$0.26,,,,Market Price$0.26
Kakuna,https://www.phygitals.com/pokemon/14,1,$0.26,$0.26,,,,$0.26
Kakuna,https://www.phygitals.com/pokemon/14,1,Market Price$0.25,$0.25,,,,Market Price$0.25
Kakuna,https://www.phygitals.com/pokemon/14,1,$0.25,$0.25,,,,$0.25
Kakuna,https://www.phygitals.com/pokemon/14,1,Market Price$0.13,$0.13,,,,Market Price$0.13
Kakuna,https://www.phygitals.com/pokemon/14,1,$0.13,$0.13,,,,$0.13
Kakuna,https://www.phygitals.com/pokemon/14,1,Market Price$0.11,$0.11,,,,Market Price$0.11
Kakuna,https://www.phygitals.com/pokemon/14,1,$0.11,$0.11,,,,$0.11
Kakuna,https://www.phygitals.com/pokemon/14,1,Market Price$0.09,$0.09,,,,Market Price$0.09
Kakuna,https://www.phygitals.com/pokemon/14,1,$0.09,$0.09,,,,$0.09
Kakuna,https://www.phygitals.com/pokemon/14,1,Market Price$0.07,$0.07,,,,Market Price$0.07
Kakuna,https://www.phygitals.com/pokemon/14,1,$0.07,$0.07,,,,$0.07
Kakuna,https://www.phygitals.com/pokemon/14,1,Market Price$0.06,$0.06,,,,Market Price$0.06
Kakuna,https://www.phygitals.com/pokemon/14,1,$0.06,$0.06,,,,$0.06
Beedrill,https://www.phygitals.com/pokemon/15,1,Value,$239,,,,Value$239
Beedrill,https://www.phygitals.com/pokemon/15,1,Market Price$86.67,$86.67,,,,Market Price$86.67
Beedrill,https://www.phygitals.com/pokemon/15,1,$86.67,$86.67,,,,$86.67
Beedrill,https://www.phygitals.com/pokemon/15,1,Market Price$45.21,$45.21,,,,Market Price$45.21
Beedrill,https://www.phygitals.com/pokemon/15,1,$45.21,$45.21,,,,$45.21
Beedrill,https://www.phygitals.com/pokemon/15,1,Market Price$25.54,$25.54,,,,Market Price$25.54
Beedrill,https://www.phygitals.com/pokemon/15,1,$25.54,$25.54,,,,$25.54
Beedrill,https://www.phygitals.com/pokemon/15,1,Market Price$24.63,$24.63,,,,Market Price$24.63
Beedrill,https://www.phygitals.com/pokemon/15,1,$24.63,$24.63,,,,$24.63
Beedrill,https://www.phygitals.com/pokemon/15,1,Market Price$23.48,$23.48,,,,Market Price$23.48
Beedrill,https://www.phygitals.com/pokemon/15,1,$23.48,$23.48,,,,$23.48
Beedrill,https://www.phygitals.com/pokemon/15,1,Market Price$7.97,$7.97,,,,Market Price$7.97
Beedrill,https://www.phygitals.com/pokemon/15,1,$7.97,$7.97,,,,$7.97
Beedrill,https://www.phygitals.com/pokemon/15,1,Market Price$4.59,$4.59,,,,Market Price$4.59
Beedrill,https://www.phygitals.com/pokemon/15,1,$4.59,$4.59,,,,$4.59
Beedrill,https://www.phygitals.com/pokemon/15,1,Market Price$3.93,$3.93,,,,Market Price$3.93
Beedrill,https://www.phygitals.com/pokemon/15,1,$3.93,$3.93,,,,$3.93
Beedrill,https://www.phygitals.com/pokemon/15,1,Market Price$3.68,$3.68,,,,Market Price$3.68
Beedrill,https://www.phygitals.com/pokemon/15,1,$3.68,$3.68,,,,$3.68
Beedrill,https://www.phygitals.com/pokemon/15,1,Market Price$3.23,$3.23,,,,Market Price$3.23
Beedrill,https://www.phygitals.com/pokemon/15,1,$3.23,$3.23,,,,$3.23
Beedrill,https://www.phygitals.com/pokemon/15,1,Market Price$1.95,$1.95,,,,Market Price$1.95
Beedrill,https://www.phygitals.com/pokemon/15,1,$1.95,$1.95,,,,$1.95
Beedrill,https://www.phygitals.com/pokemon/15,1,Market Price$1.24,$1.24,,,,Market Price$1.24
Beedrill,https://www.phygitals.com/pokemon/15,1,$1.24,$1.24,,,,$1.24
Beedrill,https://www.phygitals.com/pokemon/15,1,Market Price$1.09,$1.09,,,,Market Price$1.09
Beedrill,https://www.phygitals.com/pokemon/15,1,$1.09,$1.09,,,,$1.09
Beedrill,https://www.phygitals.com/pokemon/15,1,Market Price$0.97,$0.97,,,,Market Price$0.97
Beedrill,https://www.phygitals.com/pokemon/15,1,$0.97,$0.97,,,,$0.97
Beedrill,https://www.phygitals.com/pokemon/15,1,Market Price$0.91,$0.91,,,,Market Price$0.91
Beedrill,https://www.phygitals.com/pokemon/15,1,$0.91,$0.91,,,,$0.91
Beedrill,https://www.phygitals.com/pokemon/15,1,Market Price$0.90,$0.90,,,,Market Price$0.90
Beedrill,https://www.phygitals.com/pokemon/15,1,$0.90,$0.90,,,,$0.90
Beedrill,https://www.phygitals.com/pokemon/15,1,Market Price$0.63,$0.63,,,,Market Price$0.63
Beedrill,https://www.phygitals.com/pokemon/15,1,$0.63,$0.63,,,,$0.63
Beedrill,https://www.phygitals.com/pokemon/15,1,Market Price$0.43,$0.43,,,,Market Price$0.43
Beedrill,https://www.phygitals.com/pokemon/15,1,$0.43,$0.43,,,,$0.43
Beedrill,https://www.phygitals.com/pokemon/15,1,Market Price$0.42,$0.42,,,,Market Price$0.42
Beedrill,https://www.phygitals.com/pokemon/15,1,$0.42,$0.42,,,,$0.42
Beedrill,https://www.phygitals.com/pokemon/15,1,Market Price$0.28,$0.28,,,,Market Price$0.28
Beedrill,https://www.phygitals.com/pokemon/15,1,$0.28,$0.28,,,,$0.28
Beedrill,https://www.phygitals.com/pokemon/15,1,Market Price$0.24,$0.24,,,,Market Price$0.24
Beedrill,https://www.phygitals.com/pokemon/15,1,$0.24,$0.24,,,,$0.24
Beedrill,https://www.phygitals.com/pokemon/15,1,Market Price$0.23,$0.23,,,,Market Price$0.23
Beedrill,https://www.phygitals.com/pokemon/15,1,$0.23,$0.23,,,,$0.23
Beedrill,https://www.phygitals.com/pokemon/15,1,Market Price$0.20,$0.20,,,,Market Price$0.20
Beedrill,https://www.phygitals.com/pokemon/15,1,$0.20,$0.20,,,,$0.20
Beedrill,https://www.phygitals.com/pokemon/15,1,Market Price$0.16,$0.16,,,,Market Price$0.16
Beedrill,https://www.phygitals.com/pokemon/15,1,$0.16,$0.16,,,,$0.16
Beedrill,https://www.phygitals.com/pokemon/15,1,Market Price$0.12,$0.12,,,,Market Price$0.12
Beedrill,https://www.phygitals.com/pokemon/15,1,$0.12,$0.12,,,,$0.12
Pidgey,https://www.phygitals.com/pokemon/16,1,Value,$28,,,,Value$28
Pidgey,https://www.phygitals.com/pokemon/16,1,Market Price$8.54,$8.54,,,,Market Price$8.54
Pidgey,https://www.phygitals.com/pokemon/16,1,$8.54,$8.54,,,,$8.54
Pidgey,https://www.phygitals.com/pokemon/16,1,Market Price$6.76,$6.76,,,,Market Price$6.76
Pidgey,https://www.phygitals.com/pokemon/16,1,$6.76,$6.76,,,,$6.76
Pidgey,https://www.phygitals.com/pokemon/16,1,Market Price$4.12,$4.12,,,,Market Price$4.12
Pidgey,https://www.phygitals.com/pokemon/16,1,$4.12,$4.12,,,,$4.12
Pidgey,https://www.phygitals.com/pokemon/16,1,Market Price$3.11,$3.11,,,,Market Price$3.11
Pidgey,https://www.phygitals.com/pokemon/16,1,$3.11,$3.11,,,,$3.11
Pidgey,https://www.phygitals.com/pokemon/16,1,Market Price$1.11,$1.11,,,,Market Price$1.11
Pidgey,https://www.phygitals.com/pokemon/16,1,$1.11,$1.11,,,,$1.11
Pidgey,https://www.phygitals.com/pokemon/16,1,Market Price$0.85,$0.85,,,,Market Price$0.85
Pidgey,https://www.phygitals.com/pokemon/16,1,$0.85,$0.85,,,,$0.85
Pidgey,https://www.phygitals.com/pokemon/16,1,Market Price$0.67,$0.67,,,,Market Price$0.67
Pidgey,https://www.phygitals.com/pokemon/16,1,$0.67,$0.67,,,,$0.67
Pidgey,https://www.phygitals.com/pokemon/16,1,Market Price$0.56,$0.56,,,,Market Price$0.56
Pidgey,https://www.phygitals.com/pokemon/16,1,$0.56,$0.56,,,,$0.56
Pidgey,https://www.phygitals.com/pokemon/16,1,Market Price$0.46,$0.46,,,,Market Price$0.46
Pidgey,https://www.phygitals.com/pokemon/16,1,$0.46,$0.46,,,,$0.46
Pidgey,https://www.phygitals.com/pokemon/16,1,Market Price$0.45,$0.45,,,,Market Price$0.45
Pidgey,https://www.phygitals.com/pokemon/16,1,$0.45,$0.45,,,,$0.45
Pidgey,https://www.phygitals.com/pokemon/16,1,Market Price$0.40,$0.40,,,,Market Price$0.40
Pidgey,https://www.phygitals.com/pokemon/16,1,$0.40,$0.40,,,,$0.40
Pidgey,https://www.phygitals.com/pokemon/16,1,Market Price$0.33,$0.33,,,,Market Price$0.33
Pidgey,https://www.phygitals.com/pokemon/16,1,$0.33,$0.33,,,,$0.33
Pidgey,https://www.phygitals.com/pokemon/16,1,Market Price$0.21,$0.21,,,,Market Price$0.21
Pidgey,https://www.phygitals.com/pokemon/16,1,$0.21,$0.21,,,,$0.21
Pidgey,https://www.phygitals.com/pokemon/16,1,Market Price$0.20,$0.20,,,,Market Price$0.20
Pidgey,https://www.phygitals.com/pokemon/16,1,$0.20,$0.20,,,,$0.20
Pidgey,https://www.phygitals.com/pokemon/16,1,Market Price$0.18,$0.18,,,,Market Price$0.18
Pidgey,https://www.phygitals.com/pokemon/16,1,$0.18,$0.18,,,,$0.18
Pidgey,https://www.phygitals.com/pokemon/16,1,Market Price$0.12,$0.12,,,,Market Price$0.12
Pidgey,https://www.phygitals.com/pokemon/16,1,$0.12,$0.12,,,,$0.12
Pidgey,https://www.phygitals.com/pokemon/16,1,Market Price$0.11,$0.11,,,,Market Price$0.11
Pidgey,https://www.phygitals.com/pokemon/16,1,$0.11,$0.11,,,,$0.11
Pidgeotto,https://www.phygitals.com/pokemon/17,1,Value,$46,,,,Value$46
Pidgeotto,https://www.phygitals.com/pokemon/17,1,Market Price$9.46,$9.46,,,,Market Price$9.46
Pidgeotto,https://www.phygitals.com/pokemon/17,1,$9.46,$9.46,,,,$9.46
Pidgeotto,https://www.phygitals.com/pokemon/17,1,Market Price$6.88,$6.88,,,,Market Price$6.88
Pidgeotto,https://www.phygitals.com/pokemon/17,1,$6.88,$6.88,,,,$6.88
Pidgeotto,https://www.phygitals.com/pokemon/17,1,Market Price$6.38,$6.38,,,,Market Price$6.38
Pidgeotto,https://www.phygitals.com/pokemon/17,1,$6.38,$6.38,,,,$6.38
Pidgeotto,https://www.phygitals.com/pokemon/17,1,Market Price$5.83,$5.83,,,,Market Price$5.83
Pidgeotto,https://www.phygitals.com/pokemon/17,1,$5.83,$5.83,,,,$5.83
Pidgeotto,https://www.phygitals.com/pokemon/17,1,Market Price$3.72,$3.72,,,,Market Price$3.72
Pidgeotto,https://www.phygitals.com/pokemon/17,1,$3.72,$3.72,,,,$3.72
Pidgeotto,https://www.phygitals.com/pokemon/17,1,Market Price$2.47,$2.47,,,,Market Price$2.47
Pidgeotto,https://www.phygitals.com/pokemon/17,1,$2.47,$2.47,,,,$2.47
Pidgeotto,https://www.phygitals.com/pokemon/17,1,Market Price$1.07,$1.07,,,,Market Price$1.07
Pidgeotto,https://www.phygitals.com/pokemon/17,1,$1.07,$1.07,,,,$1.07
Pidgeotto,https://www.phygitals.com/pokemon/17,1,Market Price$0.82,$0.82,,,,Market Price$0.82
Pidgeotto,https://www.phygitals.com/pokemon/17,1,$0.82,$0.82,,,,$0.82
Pidgeotto,https://www.phygitals.com/pokemon/17,1,Market Price$0.81,$0.81,,,,Market Price$0.81
Pidgeotto,https://www.phygitals.com/pokemon/17,1,$0.81,$0.81,,,,$0.81
Pidgeotto,https://www.phygitals.com/pokemon/17,1,Market Price$0.79,$0.79,,,,Market Price$0.79
Pidgeotto,https://www.phygitals.com/pokemon/17,1,$0.79,$0.79,,,,$0.79
Pidgeotto,https://www.phygitals.com/pokemon/17,1,Market Price$0.44,$0.44,,,,Market Price$0.44
Pidgeotto,https://www.phygitals.com/pokemon/17,1,$0.44,$0.44,,,,$0.44
Pidgeotto,https://www.phygitals.com/pokemon/17,1,Market Price$0.37,$0.37,,,,Market Price$0.37
Pidgeotto,https://www.phygitals.com/pokemon/17,1,$0.37,$0.37,,,,$0.37
Pidgeotto,https://www.phygitals.com/pokemon/17,1,Market Price$0.13,$0.13,,,,Market Price$0.13
Pidgeotto,https://www.phygitals.com/pokemon/17,1,$0.13,$0.13,,,,$0.13
Pidgeot,https://www.phygitals.com/pokemon/18,1,Value,$375,,,,Value$375
Pidgeot,https://www.phygitals.com/pokemon/18,1,Market Price$126.14,$126.14,,,,Market Price$126.14
Pidgeot,https://www.phygitals.com/pokemon/18,1,$126.14,$126.14,,,,$126.14
Pidgeot,https://www.phygitals.com/pokemon/18,1,Market Price$69.67,$69.67,,,,Market Price$69.67
Pidgeot,https://www.phygitals.com/pokemon/18,1,$69.67,$69.67,,,,$69.67
Pidgeot,https://www.phygitals.com/pokemon/18,1,Market Price$27.41,$27.41,,,,Market Price$27.41
Pidgeot,https://www.phygitals.com/pokemon/18,1,$27.41,$27.41,,,,$27.41
Pidgeot,https://www.phygitals.com/pokemon/18,1,Market Price$26.18,$26.18,,,,Market Price$26.18
Pidgeot,https://www.phygitals.com/pokemon/18,1,$26.18,$26.18,,,,$26.18
Pidgeot,https://www.phygitals.com/pokemon/18,1,Market Price$18.92,$18.92,,,,Market Price$18.92
Pidgeot,https://www.phygitals.com/pokemon/18,1,$18.92,$18.92,,,,$18.92
Pidgeot,https://www.phygitals.com/pokemon/18,1,Market Price$17.02,$17.02,,,,Market Price$17.02
Pidgeot,https://www.phygitals.com/pokemon/18,1,$17.02,$17.02,,,,$17.02
Pidgeot,https://www.phygitals.com/pokemon/18,1,Market Price$14.22,$14.22,,,,Market Price$14.22
Pidgeot,https://www.phygitals.com/pokemon/18,1,$14.22,$14.22,,,,$14.22
Pidgeot,https://www.phygitals.com/pokemon/18,1,Market Price$13.94,$13.94,,,,Market Price$13.94
Pidgeot,https://www.phygitals.com/pokemon/18,1,$13.94,$13.94,,,,$13.94
Pidgeot,https://www.phygitals.com/pokemon/18,1,Market Price$12.40,$12.40,,,,Market Price$12.40
Pidgeot,https://www.phygitals.com/pokemon/18,1,$12.40,$12.40,,,,$12.40
Pidgeot,https://www.phygitals.com/pokemon/18,1,Market Price$7.89,$7.89,,,,Market Price$7.89
Pidgeot,https://www.phygitals.com/pokemon/18,1,$7.89,$7.89,,,,$7.89
Pidgeot,https://www.phygitals.com/pokemon/18,1,Market Price$6.36,$6.36,,,,Market Price$6.36
Pidgeot,https://www.phygitals.com/pokemon/18,1,$6.36,$6.36,,,,$6.36
Pidgeot,https://www.phygitals.com/pokemon/18,1,Market Price$5.74,$5.74,,,,Market Price$5.74
Pidgeot,https://www.phygitals.com/pokemon/18,1,$5.74,$5.74,,,,$5.74
Pidgeot,https://www.phygitals.com/pokemon/18,1,Market Price$5.16,$5.16,,,,Market Price$5.16
Pidgeot,https://www.phygitals.com/pokemon/18,1,$5.16,$5.16,,,,$5.16
Pidgeot,https://www.phygitals.com/pokemon/18,1,Market Price$3.80,$3.80,,,,Market Price$3.80
Pidgeot,https://www.phygitals.com/pokemon/18,1,$3.80,$3.80,,,,$3.80
Pidgeot,https://www.phygitals.com/pokemon/18,1,Market Price$3.70,$3.70,,,,Market Price$3.70
Pidgeot,https://www.phygitals.com/pokemon/18,1,$3.70,$3.70,,,,$3.70
Pidgeot,https://www.phygitals.com/pokemon/18,1,Market Price$3.32,$3.32,,,,Market Price$3.32
Pidgeot,https://www.phygitals.com/pokemon/18,1,$3.32,$3.32,,,,$3.32
Pidgeot,https://www.phygitals.com/pokemon/18,1,Market Price$2.85,$2.85,,,,Market Price$2.85
Pidgeot,https://www.phygitals.com/pokemon/18,1,$2.85,$2.85,,,,$2.85
Pidgeot,https://www.phygitals.com/pokemon/18,1,Market Price$2.41,$2.41,,,,Market Price$2.41
Pidgeot,https://www.phygitals.com/pokemon/18,1,$2.41,$2.41,,,,$2.41
Pidgeot,https://www.phygitals.com/pokemon/18,1,Market Price$1.93,$1.93,,,,Market Price$1.93
Pidgeot,https://www.phygitals.com/pokemon/18,1,$1.93,$1.93,,,,$1.93
Pidgeot,https://www.phygitals.com/pokemon/18,1,Market Price$1.86,$1.86,,,,Market Price$1.86
Pidgeot,https://www.phygitals.com/pokemon/18,1,$1.86,$1.86,,,,$1.86
Pidgeot,https://www.phygitals.com/pokemon/18,1,Market Price$1.18,$1.18,,,,Market Price$1.18
Pidgeot,https://www.phygitals.com/pokemon/18,1,$1.18,$1.18,,,,$1.18
Pidgeot,https://www.phygitals.com/pokemon/18,1,Market Price$0.96,$0.96,,,,Market Price$0.96
Pidgeot,https://www.phygitals.com/pokemon/18,1,$0.96,$0.96,,,,$0.96
Pidgeot,https://www.phygitals.com/pokemon/18,1,Market Price$0.79,$0.79,,,,Market Price$0.79
Pidgeot,https://www.phygitals.com/pokemon/18,1,$0.79,$0.79,,,,$0.79
Pidgeot,https://www.phygitals.com/pokemon/18,1,Market Price$0.61,$0.61,,,,Market Price$0.61
Pidgeot,https://www.phygitals.com/pokemon/18,1,$0.61,$0.61,,,,$0.61
Pidgeot,https://www.phygitals.com/pokemon/18,1,Market Price$0.10,$0.10,,,,Market Price$0.10
Pidgeot,https://www.phygitals.com/pokemon/18,1,$0.10,$0.10,,,,$0.10
Rattata,https://www.phygitals.com/pokemon/19,1,Value,$53,,,,Value$53
Rattata,https://www.phygitals.com/pokemon/19,1,Market Price$40.32,$40.32,,,,Market Price$40.32
Rattata,https://www.phygitals.com/pokemon/19,1,$40.32,$40.32,,,,$40.32
Rattata,https://www.phygitals.com/pokemon/19,1,Market Price$3.82,$3.82,,,,Market Price$3.82
Rattata,https://www.phygitals.com/pokemon/19,1,$3.82,$3.82,,,,$3.82
Rattata,https://www.phygitals.com/pokemon/19,1,Market Price$3.42,$3.42,,,,Market Price$3.42
Rattata,https://www.phygitals.com/pokemon/19,1,$3.42,$3.42,,,,$3.42
Rattata,https://www.phygitals.com/pokemon/19,1,Market Price$0.62,$0.62,,,,Market Price$0.62
Rattata,https://www.phygitals.com/pokemon/19,1,$0.62,$0.62,,,,$0.62
Rattata,https://www.phygitals.com/pokemon/19,1,Market Price$0.49,$0.49,,,,Market Price$0.49
Rattata,https://www.phygitals.com/pokemon/19,1,$0.49,$0.49,,,,$0.49
Rattata,https://www.phygitals.com/pokemon/19,1,Market Price$0.46,$0.46,,,,Market Price$0.46
Rattata,https://www.phygitals.com/pokemon/19,1,$0.46,$0.46,,,,$0.46
Rattata,https://www.phygitals.com/pokemon/19,1,Market Price$0.44,$0.44,,,,Market Price$0.44
Rattata,https://www.phygitals.com/pokemon/19,1,$0.44,$0.44,,,,$0.44
Rattata,https://www.phygitals.com/pokemon/19,1,Market Price$0.43,$0.43,,,,Market Price$0.43
Rattata,https://www.phygitals.com/pokemon/19,1,$0.43,$0.43,,,,$0.43
Rattata,https://www.phygitals.com/pokemon/19,1,Market Price$0.36,$0.36,,,,Market Price$0.36
Rattata,https://www.phygitals.com/pokemon/19,1,$0.36,$0.36,,,,$0.36
Rattata,https://www.phygitals.com/pokemon/19,1,Market Price$0.29,$0.29,,,,Market Price$0.29
Rattata,https://www.phygitals.com/pokemon/19,1,$0.29,$0.29,,,,$0.29
Rattata,https://www.phygitals.com/pokemon/19,1,Market Price$0.27,$0.27,,,,Market Price$0.27
Rattata,https://www.phygitals.com/pokemon/19,1,$0.27,$0.27,,,,$0.27
Rattata,https://www.phygitals.com/pokemon/19,1,Market Price$0.24,$0.24,,,,Market Price$0.24
Rattata,https://www.phygitals.com/pokemon/19,1,$0.24,$0.24,,,,$0.24
Rattata,https://www.phygitals.com/pokemon/19,1,Market Price$0.16,$0.16,,,,Market Price$0.16
Rattata,https://www.phygitals.com/pokemon/19,1,$0.16,$0.16,,,,$0.16
Rattata,https://www.phygitals.com/pokemon/19,1,Market Price$0.13,$0.13,,,,Market Price$0.13
Rattata,https://www.phygitals.com/pokemon/19,1,$0.13,$0.13,,,,$0.13
Rattata,https://www.phygitals.com/pokemon/19,1,Market Price$0.12,$0.12,,,,Market Price$0.12
Rattata,https://www.phygitals.com/pokemon/19,1,$0.12,$0.12,,,,$0.12
Rattata,https://www.phygitals.com/pokemon/19,1,Market Price$0.10,$0.10,,,,Market Price$0.10
Rattata,https://www.phygitals.com/pokemon/19,1,$0.10,$0.10,,,,$0.10
Rattata,https://www.phygitals.com/pokemon/19,1,Market Price$0.09,$0.09,,,,Market Price$0.09
Rattata,https://www.phygitals.com/pokemon/19,1,$0.09,$0.09,,,,$0.09
Rattata,https://www.phygitals.com/pokemon/19,1,Market Price$0.08,$0.08,,,,Market Price$0.08
Rattata,https://www.phygitals.com/pokemon/19,1,$0.08,$0.08,,,,$0.08
Rattata,https://www.phygitals.com/pokemon/19,1,Market Price$0.07,$0.07,,,,Market Price$0.07
Rattata,https://www.phygitals.com/pokemon/19,1,$0.07,$0.07,,,,$0.07
Rattata,https://www.phygitals.com/pokemon/19,1,Market Price$0.03,$0.03,,,,Market Price$0.03
Rattata,https://www.phygitals.com/pokemon/19,1,$0.03,$0.03,,,,$0.03
Raticate,https://www.phygitals.com/pokemon/20,1,Value,$51,,,,Value$51
Raticate,https://www.phygitals.com/pokemon/20,1,Market Price$15.34,$15.34,,,,Market Price$15.34
Raticate,https://www.phygitals.com/pokemon/20,1,$15.34,$15.34,,,,$15.34
Raticate,https://www.phygitals.com/pokemon/20,1,Market Price$8.54,$8.54,,,,Market Price$8.54
Raticate,https://www.phygitals.com/pokemon/20,1,$8.54,$8.54,,,,$8.54
Raticate,https://www.phygitals.com/pokemon/20,1,Market Price$4.58,$4.58,,,,Market Price$4.58
Raticate,https://www.phygitals.com/pokemon/20,1,$4.58,$4.58,,,,$4.58
