pokemon_id,pokemon_name,generation,pokemon_url,source_generation_url,full_listing_name,listing_price,fmv,currency,listings_available,floor_price,alt_xyz_sales
240,Magby,2,https://www.phygitals.com/pokemon/240,https://www.phygitals.com/pokemon/generation/2,,,,,,,[]
241,Miltank,2,https://www.phygitals.com/pokemon/241,https://www.phygitals.com/pokemon/generation/2,,,,,,,[]
242,Blissey,2,https://www.phygitals.com/pokemon/242,https://www.phygitals.com/pokemon/generation/2,,,,,,,[]
243,Raikou,2,https://www.phygitals.com/pokemon/243,https://www.phygitals.com/pokemon/generation/2,,,,,,,[]
244,Entei,2,https://www.phygitals.com/pokemon/244,https://www.phygitals.com/pokemon/generation/2,,,,,,,[]
245,Suicune,2,https://www.phygitals.com/pokemon/245,https://www.phygitals.com/pokemon/generation/2,,,,,,,[]
246,Larvitar,2,https://www.phygitals.com/pokemon/246,https://www.phygitals.com/pokemon/generation/2,,,,,,,[]
247,Pupitar,2,https://www.phygitals.com/pokemon/247,https://www.phygitals.com/pokemon/generation/2,,,,,,,[]
248,Tyranitar,2,https://www.phygitals.com/pokemon/248,https://www.phygitals.com/pokemon/generation/2,,,,,,,[]
249,Lugia,2,https://www.phygitals.com/pokemon/249,https://www.phygitals.com/pokemon/generation/2,,,,,,,[]
250,Ho-oh,2,https://www.phygitals.com/pokemon/250,https://www.phygitals.com/pokemon/generation/2,,,,,,,[]
251,Celebi,2,https://www.phygitals.com/pokemon/251,https://www.phygitals.com/pokemon/generation/2,,,,,,,[]
252,Treecko,3,https://www.phygitals.com/pokemon/252,https://www.phygitals.com/pokemon/generation/3,,,,,,,[]
253,Grovyle,3,https://www.phygitals.com/pokemon/253,https://www.phygitals.com/pokemon/generation/3,,,,,,,[]
254,Sceptile,3,https://www.phygitals.com/pokemon/254,https://www.phygitals.com/pokemon/generation/3,,,,,,,[]
255,Torchic,3,https://www.phygitals.com/pokemon/255,https://www.phygitals.com/pokemon/generation/3,,,,,,,[]
256,Combusken,3,https://www.phygitals.com/pokemon/256,https://www.phygitals.com/pokemon/generation/3,,,,,,,[]
257,Blaziken,3,https://www.phygitals.com/pokemon/257,https://www.phygitals.com/pokemon/generation/3,,,,,,,[]
258,Mudkip,3,https://www.phygitals.com/pokemon/258,https://www.phygitals.com/pokemon/generation/3,,,,,,,[]
259,Marshtomp,3,https://www.phygitals.com/pokemon/259,https://www.phygitals.com/pokemon/generation/3,,,,,,,[]
260,Swampert,3,https://www.phygitals.com/pokemon/260,https://www.phygitals.com/pokemon/generation/3,,,,,,,[]
261,Poochyena,3,https://www.phygitals.com/pokemon/261,https://www.phygitals.com/pokemon/generation/3,,,,,,,[]
262,Mightyena,3,https://www.phygitals.com/pokemon/262,https://www.phygitals.com/pokemon/generation/3,,,,,,,[]
263,Zigzagoon,3,https://www.phygitals.com/pokemon/263,https://www.phygitals.com/pokemon/generation/3,,,,,,,[]
264,Linoone,3,https://www.phygitals.com/pokemon/264,https://www.phygitals.com/pokemon/generation/3,,,,,,,[]
265,Wurmple,3,https://www.phygitals.com/pokemon/265,https://www.phygitals.com/pokemon/generation/3,,,,,,,[]
266,Silcoon,3,https://www.phygitals.com/pokemon/266,https://www.phygitals.com/pokemon/generation/3,,,,,,,[]
267,Beautifly,3,https://www.phygitals.com/pokemon/267,https://www.phygitals.com/pokemon/generation/3,,,,,,,[]
268,Cascoon,3,https://www.phygitals.com/pokemon/268,https://www.phygitals.com/pokemon/generation/3,,,,,,,[]
269,Dustox,3,https://www.phygitals.com/pokemon/269,https://www.phygitals.com/pokemon/generation/3,,,,,,,[]
270,Lotad,3,https://www.phygitals.com/pokemon/270,https://www.phygitals.com/pokemon/generation/3,,,,,,,[]
271,Lombre,3,https://www.phygitals.com/pokemon/271,https://www.phygitals.com/pokemon/generation/3,,,,,,,[]
272,Ludicolo,3,https://www.phygitals.com/pokemon/272,https://www.phygitals.com/pokemon/generation/3,,,,,,,[]
273,Seedot,3,https://www.phygitals.com/pokemon/273,https://www.phygitals.com/pokemon/generation/3,,,,,,,[]
274,Nuzleaf,3,https://www.phygitals.com/pokemon/274,https://www.phygitals.com/pokemon/generation/3,,,,,,,[]
275,Shiftry,3,https://www.phygitals.com/pokemon/275,https://www.phygitals.com/pokemon/generation/3,,,,,,,[]
276,Taillow,3,https://www.phygitals.com/pokemon/276,https://www.phygitals.com/pokemon/generation/3,,,,,,,[]
277,Swellow,3,https://www.phygitals.com/pokemon/277,https://www.phygitals.com/pokemon/generation/3,,,,,,,[]
278,Wingull,3,https://www.phygitals.com/pokemon/278,https://www.phygitals.com/pokemon/generation/3,,,,,,,[]
279,Pelipper,3,https://www.phygitals.com/pokemon/279,https://www.phygitals.com/pokemon/generation/3,,,,,,,[]
280,Ralts,3,https://www.phygitals.com/pokemon/280,https://www.phygitals.com/pokemon/generation/3,,,,,,,[]
281,Kirlia,3,https://www.phygitals.com/pokemon/281,https://www.phygitals.com/pokemon/generation/3,,,,,,,[]
282,Gardevoir,3,https://www.phygitals.com/pokemon/282,https://www.phygitals.com/pokemon/generation/3,,,,,,,[]
283,Surskit,3,https://www.phygitals.com/pokemon/283,https://www.phygitals.com/pokemon/generation/3,,,,,,,[]
284,Masquerain,3,https://www.phygitals.com/pokemon/284,https://www.phygitals.com/pokemon/generation/3,,,,,,,[]
285,Shroomish,3,https://www.phygitals.com/pokemon/285,https://www.phygitals.com/pokemon/generation/3,,,,,,,[]
286,Breloom,3,https://www.phygitals.com/pokemon/286,https://www.phygitals.com/pokemon/generation/3,,,,,,,[]
287,Slakoth,3,https://www.phygitals.com/pokemon/287,https://www.phygitals.com/pokemon/generation/3,,,,,,,[]
288,Vigoroth,3,https://www.phygitals.com/pokemon/288,https://www.phygitals.com/pokemon/generation/3,,,,,,,[]
289,Slaking,3,https://www.phygitals.com/pokemon/289,https://www.phygitals.com/pokemon/generation/3,,,,,,,[]
290,Nincada,3,https://www.phygitals.com/pokemon/290,https://www.phygitals.com/pokemon/generation/3,,,,,,,[]
291,Ninjask,3,https://www.phygitals.com/pokemon/291,https://www.phygitals.com/pokemon/generation/3,,,,,,,[]
292,Shedinja,3,https://www.phygitals.com/pokemon/292,https://www.phygitals.com/pokemon/generation/3,,,,,,,[]
293,Whismur,3,https://www.phygitals.com/pokemon/293,https://www.phygitals.com/pokemon/generation/3,,,,,,,[]
294,Loudred,3,https://www.phygitals.com/pokemon/294,https://www.phygitals.com/pokemon/generation/3,,,,,,,[]
295,Exploud,3,https://www.phygitals.com/pokemon/295,https://www.phygitals.com/pokemon/generation/3,,,,,,,[]
296,Makuhita,3,https://www.phygitals.com/pokemon/296,https://www.phygitals.com/pokemon/generation/3,,,,,,,[]
297,Hariyama,3,https://www.phygitals.com/pokemon/297,https://www.phygitals.com/pokemon/generation/3,,,,,,,[]
298,Azurill,3,https://www.phygitals.com/pokemon/298,https://www.phygitals.com/pokemon/generation/3,,,,,,,[]
299,Nosepass,3,https://www.phygitals.com/pokemon/299,https://www.phygitals.com/pokemon/generation/3,,,,,,,[]
300,Skitty,3,https://www.phygitals.com/pokemon/300,https://www.phygitals.com/pokemon/generation/3,,,,,,,[]
301,Delcatty,3,https://www.phygitals.com/pokemon/301,https://www.phygitals.com/pokemon/generation/3,,,,,,,[]
302,Sableye,3,https://www.phygitals.com/pokemon/302,https://www.phygitals.com/pokemon/generation/3,,,,,,,[]
303,Mawile,3,https://www.phygitals.com/pokemon/303,https://www.phygitals.com/pokemon/generation/3,,,,,,,[]
304,Aron,3,https://www.phygitals.com/pokemon/304,https://www.phygitals.com/pokemon/generation/3,,,,,,,[]
305,Lairon,3,https://www.phygitals.com/pokemon/305,https://www.phygitals.com/pokemon/generation/3,,,,,,,[]
306,Aggron,3,https://www.phygitals.com/pokemon/306,https://www.phygitals.com/pokemon/generation/3,,,,,,,[]
307,Meditite,3,https://www.phygitals.com/pokemon/307,https://www.phygitals.com/pokemon/generation/3,,,,,,,[]
308,Medicham,3,https://www.phygitals.com/pokemon/308,https://www.phygitals.com/pokemon/generation/3,,,,,,,[]
309,Electrike,3,https://www.phygitals.com/pokemon/309,https://www.phygitals.com/pokemon/generation/3,,,,,,,[]
310,Manectric,3,https://www.phygitals.com/pokemon/310,https://www.phygitals.com/pokemon/generation/3,,,,,,,[]
311,Plusle,3,https://www.phygitals.com/pokemon/311,https://www.phygitals.com/pokemon/generation/3,,,,,,,[]
312,Minun,3,https://www.phygitals.com/pokemon/312,https://www.phygitals.com/pokemon/generation/3,,,,,,,[]
313,Volbeat,3,https://www.phygitals.com/pokemon/313,https://www.phygitals.com/pokemon/generation/3,,,,,,,[]
314,Illumise,3,https://www.phygitals.com/pokemon/314,https://www.phygitals.com/pokemon/generation/3,,,,,,,[]
315,Roselia,3,https://www.phygitals.com/pokemon/315,https://www.phygitals.com/pokemon/generation/3,,,,,,,[]
316,Gulpin,3,https://www.phygitals.com/pokemon/316,https://www.phygitals.com/pokemon/generation/3,,,,,,,[]
317,Swalot,3,https://www.phygitals.com/pokemon/317,https://www.phygitals.com/pokemon/generation/3,,,,,,,[]
318,Carvanha,3,https://www.phygitals.com/pokemon/318,https://www.phygitals.com/pokemon/generation/3,,,,,,,[]
319,Sharpedo,3,https://www.phygitals.com/pokemon/319,https://www.phygitals.com/pokemon/generation/3,,,,,,,[]
320,Wailmer,3,https://www.phygitals.com/pokemon/320,https://www.phygitals.com/pokemon/generation/3,,,,,,,[]
321,Wailord,3,https://www.phygitals.com/pokemon/321,https://www.phygitals.com/pokemon/generation/3,,,,,,,[]
322,Numel,3,https://www.phygitals.com/pokemon/322,https://www.phygitals.com/pokemon/generation/3,,,,,,,[]
323,Camerupt,3,https://www.phygitals.com/pokemon/323,https://www.phygitals.com/pokemon/generation/3,,,,,,,[]
324,Torkoal,3,https://www.phygitals.com/pokemon/324,https://www.phygitals.com/pokemon/generation/3,,,,,,,[]
325,Spoink,3,https://www.phygitals.com/pokemon/325,https://www.phygitals.com/pokemon/generation/3,,,,,,,[]
326,Grumpig,3,https://www.phygitals.com/pokemon/326,https://www.phygitals.com/pokemon/generation/3,,,,,,,[]
327,Spinda,3,https://www.phygitals.com/pokemon/327,https://www.phygitals.com/pokemon/generation/3,,,,,,,[]
328,Trapinch,3,https://www.phygitals.com/pokemon/328,https://www.phygitals.com/pokemon/generation/3,,,,,,,[]
329,Vibrava,3,https://www.phygitals.com/pokemon/329,https://www.phygitals.com/pokemon/generation/3,,,,,,,[]
330,Flygon,3,https://www.phygitals.com/pokemon/330,https://www.phygitals.com/pokemon/generation/3,,,,,,,[]
331,Cacnea,3,https://www.phygitals.com/pokemon/331,https://www.phygitals.com/pokemon/generation/3,,,,,,,[]
332,Cacturne,3,https://www.phygitals.com/pokemon/332,https://www.phygitals.com/pokemon/generation/3,,,,,,,[]
333,Swablu,3,https://www.phygitals.com/pokemon/333,https://www.phygitals.com/pokemon/generation/3,,,,,,,[]
334,Altaria,3,https://www.phygitals.com/pokemon/334,https://www.phygitals.com/pokemon/generation/3,,,,,,,[]
335,Zangoose,3,https://www.phygitals.com/pokemon/335,https://www.phygitals.com/pokemon/generation/3,,,,,,,[]
336,Seviper,3,https://www.phygitals.com/pokemon/336,https://www.phygitals.com/pokemon/generation/3,,,,,,,[]
337,Lunatone,3,https://www.phygitals.com/pokemon/337,https://www.phygitals.com/pokemon/generation/3,,,,,,,[]
338,Solrock,3,https://www.phygitals.com/pokemon/338,https://www.phygitals.com/pokemon/generation/3,,,,,,,[]
339,Barboach,3,https://www.phygitals.com/pokemon/339,https://www.phygitals.com/pokemon/generation/3,,,,,,,[]
340,Whiscash,3,https://www.phygitals.com/pokemon/340,https://www.phygitals.com/pokemon/generation/3,,,,,,,[]
341,Corphish,3,https://www.phygitals.com/pokemon/341,https://www.phygitals.com/pokemon/generation/3,,,,,,,[]
342,Crawdaunt,3,https://www.phygitals.com/pokemon/342,https://www.phygitals.com/pokemon/generation/3,,,,,,,[]
343,Baltoy,3,https://www.phygitals.com/pokemon/343,https://www.phygitals.com/pokemon/generation/3,,,,,,,[]
344,Claydol,3,https://www.phygitals.com/pokemon/344,https://www.phygitals.com/pokemon/generation/3,,,,,,,[]
345,Lileep,3,https://www.phygitals.com/pokemon/345,https://www.phygitals.com/pokemon/generation/3,,,,,,,[]
346,Cradily,3,https://www.phygitals.com/pokemon/346,https://www.phygitals.com/pokemon/generation/3,,,,,,,[]
347,Anorith,3,https://www.phygitals.com/pokemon/347,https://www.phygitals.com/pokemon/generation/3,,,,,,,[]
348,Armaldo,3,https://www.phygitals.com/pokemon/348,https://www.phygitals.com/pokemon/generation/3,,,,,,,[]
349,Feebas,3,https://www.phygitals.com/pokemon/349,https://www.phygitals.com/pokemon/generation/3,,,,,,,[]
350,Milotic,3,https://www.phygitals.com/pokemon/350,https://www.phygitals.com/pokemon/generation/3,,,,,,,[]
351,Castform,3,https://www.phygitals.com/pokemon/351,https://www.phygitals.com/pokemon/generation/3,,,,,,,[]
352,Kecleon,3,https://www.phygitals.com/pokemon/352,https://www.phygitals.com/pokemon/generation/3,,,,,,,[]
353,Shuppet,3,https://www.phygitals.com/pokemon/353,https://www.phygitals.com/pokemon/generation/3,,,,,,,[]
354,Banette,3,https://www.phygitals.com/pokemon/354,https://www.phygitals.com/pokemon/generation/3,,,,,,,[]
355,Duskull,3,https://www.phygitals.com/pokemon/355,https://www.phygitals.com/pokemon/generation/3,,,,,,,[]
356,Dusclops,3,https://www.phygitals.com/pokemon/356,https://www.phygitals.com/pokemon/generation/3,,,,,,,[]
357,Tropius,3,https://www.phygitals.com/pokemon/357,https://www.phygitals.com/pokemon/generation/3,,,,,,,[]
358,Chimecho,3,https://www.phygitals.com/pokemon/358,https://www.phygitals.com/pokemon/generation/3,,,,,,,[]
359,Absol,3,https://www.phygitals.com/pokemon/359,https://www.phygitals.com/pokemon/generation/3,,,,,,,[]
360,Wynaut,3,https://www.phygitals.com/pokemon/360,https://www.phygitals.com/pokemon/generation/3,,,,,,,[]
361,Snorunt,3,https://www.phygitals.com/pokemon/361,https://www.phygitals.com/pokemon/generation/3,,,,,,,[]
362,Glalie,3,https://www.phygitals.com/pokemon/362,https://www.phygitals.com/pokemon/generation/3,,,,,,,[]
363,Spheal,3,https://www.phygitals.com/pokemon/363,https://www.phygitals.com/pokemon/generation/3,,,,,,,[]
364,Sealeo,3,https://www.phygitals.com/pokemon/364,https://www.phygitals.com/pokemon/generation/3,,,,,,,[]
365,Walrein,3,https://www.phygitals.com/pokemon/365,https://www.phygitals.com/pokemon/generation/3,,,,,,,[]
366,Clamperl,3,https://www.phygitals.com/pokemon/366,https://www.phygitals.com/pokemon/generation/3,,,,,,,[]
367,Huntail,3,https://www.phygitals.com/pokemon/367,https://www.phygitals.com/pokemon/generation/3,,,,,,,[]
368,Gorebyss,3,https://www.phygitals.com/pokemon/368,https://www.phygitals.com/pokemon/generation/3,,,,,,,[]
369,Relicanth,3,https://www.phygitals.com/pokemon/369,https://www.phygitals.com/pokemon/generation/3,,,,,,,[]
370,Luvdisc,3,https://www.phygitals.com/pokemon/370,https://www.phygitals.com/pokemon/generation/3,,,,,,,[]
371,Bagon,3,https://www.phygitals.com/pokemon/371,https://www.phygitals.com/pokemon/generation/3,,,,,,,[]
372,Shelgon,3,https://www.phygitals.com/pokemon/372,https://www.phygitals.com/pokemon/generation/3,,,,,,,[]
373,Salamence,3,https://www.phygitals.com/pokemon/373,https://www.phygitals.com/pokemon/generation/3,,,,,,,[]
374,Beldum,3,https://www.phygitals.com/pokemon/374,https://www.phygitals.com/pokemon/generation/3,,,,,,,[]
375,Metang,3,https://www.phygitals.com/pokemon/375,https://www.phygitals.com/pokemon/generation/3,,,,,,,[]
376,Metagross,3,https://www.phygitals.com/pokemon/376,https://www.phygitals.com/pokemon/generation/3,,,,,,,[]
377,Regirock,3,https://www.phygitals.com/pokemon/377,https://www.phygitals.com/pokemon/generation/3,,,,,,,[]
378,Regice,3,https://www.phygitals.com/pokemon/378,https://www.phygitals.com/pokemon/generation/3,,,,,,,[]
379,Registeel,3,https://www.phygitals.com/pokemon/379,https://www.phygitals.com/pokemon/generation/3,,,,,,,[]
380,Latias,3,https://www.phygitals.com/pokemon/380,https://www.phygitals.com/pokemon/generation/3,,,,,,,[]
381,Latios,3,https://www.phygitals.com/pokemon/381,https://www.phygitals.com/pokemon/generation/3,,,,,,,[]
382,Kyogre,3,https://www.phygitals.com/pokemon/382,https://www.phygitals.com/pokemon/generation/3,,,,,,,[]
383,Groudon,3,https://www.phygitals.com/pokemon/383,https://www.phygitals.com/pokemon/generation/3,,,,,,,[]
384,Rayquaza,3,https://www.phygitals.com/pokemon/384,https://www.phygitals.com/pokemon/generation/3,,,,,,,[]
385,Jirachi,3,https://www.phygitals.com/pokemon/385,https://www.phygitals.com/pokemon/generation/3,,,,,,,[]
386,Deoxys,3,https://www.phygitals.com/pokemon/386,https://www.phygitals.com/pokemon/generation/3,,,,,,,[]
387,Turtwig,4,https://www.phygitals.com/pokemon/387,https://www.phygitals.com/pokemon/generation/4,,,,,,,[]
388,Grotle,4,https://www.phygitals.com/pokemon/388,https://www.phygitals.com/pokemon/generation/4,,,,,,,[]
389,Torterra,4,https://www.phygitals.com/pokemon/389,https://www.phygitals.com/pokemon/generation/4,,,,,,,[]
390,Chimchar,4,https://www.phygitals.com/pokemon/390,https://www.phygitals.com/pokemon/generation/4,,,,,,,[]
391,Monferno,4,https://www.phygitals.com/pokemon/391,https://www.phygitals.com/pokemon/generation/4,,,,,,,[]
392,Infernape,4,https://www.phygitals.com/pokemon/392,https://www.phygitals.com/pokemon/generation/4,,,,,,,[]
393,Piplup,4,https://www.phygitals.com/pokemon/393,https://www.phygitals.com/pokemon/generation/4,,,,,,,[]
394,Prinplup,4,https://www.phygitals.com/pokemon/394,https://www.phygitals.com/pokemon/generation/4,,,,,,,[]
395,Empoleon,4,https://www.phygitals.com/pokemon/395,https://www.phygitals.com/pokemon/generation/4,,,,,,,[]
396,Starly,4,https://www.phygitals.com/pokemon/396,https://www.phygitals.com/pokemon/generation/4,,,,,,,[]
397,Staravia,4,https://www.phygitals.com/pokemon/397,https://www.phygitals.com/pokemon/generation/4,,,,,,,[]
398,Staraptor,4,https://www.phygitals.com/pokemon/398,https://www.phygitals.com/pokemon/generation/4,,,,,,,[]
399,Bidoof,4,https://www.phygitals.com/pokemon/399,https://www.phygitals.com/pokemon/generation/4,,,,,,,[]
400,Bibarel,4,https://www.phygitals.com/pokemon/400,https://www.phygitals.com/pokemon/generation/4,,,,,,,[]
401,Kricketot,4,https://www.phygitals.com/pokemon/401,https://www.phygitals.com/pokemon/generation/4,,,,,,,[]
402,Kricketune,4,https://www.phygitals.com/pokemon/402,https://www.phygitals.com/pokemon/generation/4,,,,,,,[]
403,Shinx,4,https://www.phygitals.com/pokemon/403,https://www.phygitals.com/pokemon/generation/4,,,,,,,[]
404,Luxio,4,https://www.phygitals.com/pokemon/404,https://www.phygitals.com/pokemon/generation/4,,,,,,,[]
405,Luxray,4,https://www.phygitals.com/pokemon/405,https://www.phygitals.com/pokemon/generation/4,,,,,,,[]
406,Budew,4,https://www.phygitals.com/pokemon/406,https://www.phygitals.com/pokemon/generation/4,,,,,,,[]
407,Roserade,4,https://www.phygitals.com/pokemon/407,https://www.phygitals.com/pokemon/generation/4,,,,,,,[]
408,Cranidos,4,https://www.phygitals.com/pokemon/408,https://www.phygitals.com/pokemon/generation/4,,,,,,,[]
409,Rampardos,4,https://www.phygitals.com/pokemon/409,https://www.phygitals.com/pokemon/generation/4,,,,,,,[]
410,Shieldon,4,https://www.phygitals.com/pokemon/410,https://www.phygitals.com/pokemon/generation/4,,,,,,,[]
411,Bastiodon,4,https://www.phygitals.com/pokemon/411,https://www.phygitals.com/pokemon/generation/4,,,,,,,[]
412,Burmy,4,https://www.phygitals.com/pokemon/412,https://www.phygitals.com/pokemon/generation/4,,,,,,,[]
413,Wormadam,4,https://www.phygitals.com/pokemon/413,https://www.phygitals.com/pokemon/generation/4,,,,,,,[]
414,Mothim,4,https://www.phygitals.com/pokemon/414,https://www.phygitals.com/pokemon/generation/4,,,,,,,[]
415,Combee,4,https://www.phygitals.com/pokemon/415,https://www.phygitals.com/pokemon/generation/4,,,,,,,[]
416,Vespiquen,4,https://www.phygitals.com/pokemon/416,https://www.phygitals.com/pokemon/generation/4,,,,,,,[]
417,Pachirisu,4,https://www.phygitals.com/pokemon/417,https://www.phygitals.com/pokemon/generation/4,,,,,,,[]
418,Buizel,4,https://www.phygitals.com/pokemon/418,https://www.phygitals.com/pokemon/generation/4,,,,,,,[]
419,Floatzel,4,https://www.phygitals.com/pokemon/419,https://www.phygitals.com/pokemon/generation/4,,,,,,,[]
420,Cherubi,4,https://www.phygitals.com/pokemon/420,https://www.phygitals.com/pokemon/generation/4,,,,,,,[]
421,Cherrim,4,https://www.phygitals.com/pokemon/421,https://www.phygitals.com/pokemon/generation/4,,,,,,,[]
422,Shellos,4,https://www.phygitals.com/pokemon/422,https://www.phygitals.com/pokemon/generation/4,,,,,,,[]
423,Gastrodon,4,https://www.phygitals.com/pokemon/423,https://www.phygitals.com/pokemon/generation/4,,,,,,,[]
424,Ambipom,4,https://www.phygitals.com/pokemon/424,https://www.phygitals.com/pokemon/generation/4,,,,,,,[]
425,Drifloon,4,https://www.phygitals.com/pokemon/425,https://www.phygitals.com/pokemon/generation/4,,,,,,,[]
426,Drifblim,4,https://www.phygitals.com/pokemon/426,https://www.phygitals.com/pokemon/generation/4,,,,,,,[]
427,Buneary,4,https://www.phygitals.com/pokemon/427,https://www.phygitals.com/pokemon/generation/4,,,,,,,[]
428,Lopunny,4,https://www.phygitals.com/pokemon/428,https://www.phygitals.com/pokemon/generation/4,,,,,,,[]
429,Mismagius,4,https://www.phygitals.com/pokemon/429,https://www.phygitals.com/pokemon/generation/4,,,,,,,[]
430,Honchkrow,4,https://www.phygitals.com/pokemon/430,https://www.phygitals.com/pokemon/generation/4,,,,,,,[]
431,Glameow,4,https://www.phygitals.com/pokemon/431,https://www.phygitals.com/pokemon/generation/4,,,,,,,[]
432,Purugly,4,https://www.phygitals.com/pokemon/432,https://www.phygitals.com/pokemon/generation/4,,,,,,,[]
433,Chingling,4,https://www.phygitals.com/pokemon/433,https://www.phygitals.com/pokemon/generation/4,,,,,,,[]
434,Stunky,4,https://www.phygitals.com/pokemon/434,https://www.phygitals.com/pokemon/generation/4,,,,,,,[]
435,Skuntank,4,https://www.phygitals.com/pokemon/435,https://www.phygitals.com/pokemon/generation/4,,,,,,,[]
436,Bronzor,4,https://www.phygitals.com/pokemon/436,https://www.phygitals.com/pokemon/generation/4,,,,,,,[]
437,Bronzong,4,https://www.phygitals.com/pokemon/437,https://www.phygitals.com/pokemon/generation/4,,,,,,,[]
438,Bonsly,4,https://www.phygitals.com/pokemon/438,https://www.phygitals.com/pokemon/generation/4,,,,,,,[]
439,Mime-jr,4,https://www.phygitals.com/pokemon/439,https://www.phygitals.com/pokemon/generation/4,,,,,,,[]
440,Happiny,4,https://www.phygitals.com/pokemon/440,https://www.phygitals.com/pokemon/generation/4,,,,,,,[]
441,Chatot,4,https://www.phygitals.com/pokemon/441,https://www.phygitals.com/pokemon/generation/4,,,,,,,[]
442,Spiritomb,4,https://www.phygitals.com/pokemon/442,https://www.phygitals.com/pokemon/generation/4,,,,,,,[]
443,Gible,4,https://www.phygitals.com/pokemon/443,https://www.phygitals.com/pokemon/generation/4,,,,,,,[]
444,Gabite,4,https://www.phygitals.com/pokemon/444,https://www.phygitals.com/pokemon/generation/4,,,,,,,[]
445,Garchomp,4,https://www.phygitals.com/pokemon/445,https://www.phygitals.com/pokemon/generation/4,,,,,,,[]
446,Munchlax,4,https://www.phygitals.com/pokemon/446,https://www.phygitals.com/pokemon/generation/4,,,,,,,[]
447,Riolu,4,https://www.phygitals.com/pokemon/447,https://www.phygitals.com/pokemon/generation/4,,,,,,,[]
448,Lucario,4,https://www.phygitals.com/pokemon/448,https://www.phygitals.com/pokemon/generation/4,,,,,,,[]
449,Hippopotas,4,https://www.phygitals.com/pokemon/449,https://www.phygitals.com/pokemon/generation/4,,,,,,,[]
450,Hippowdon,4,https://www.phygitals.com/pokemon/450,https://www.phygitals.com/pokemon/generation/4,,,,,,,[]
451,Skorupi,4,https://www.phygitals.com/pokemon/451,https://www.phygitals.com/pokemon/generation/4,,,,,,,[]
452,Drapion,4,https://www.phygitals.com/pokemon/452,https://www.phygitals.com/pokemon/generation/4,,,,,,,[]
453,Croagunk,4,https://www.phygitals.com/pokemon/453,https://www.phygitals.com/pokemon/generation/4,,,,,,,[]
454,Toxicroak,4,https://www.phygitals.com/pokemon/454,https://www.phygitals.com/pokemon/generation/4,,,,,,,[]
455,Carnivine,4,https://www.phygitals.com/pokemon/455,https://www.phygitals.com/pokemon/generation/4,,,,,,,[]
456,Finneon,4,https://www.phygitals.com/pokemon/456,https://www.phygitals.com/pokemon/generation/4,,,,,,,[]
457,Lumineon,4,https://www.phygitals.com/pokemon/457,https://www.phygitals.com/pokemon/generation/4,,,,,,,[]
458,Mantyke,4,https://www.phygitals.com/pokemon/458,https://www.phygitals.com/pokemon/generation/4,,,,,,,[]
459,Snover,4,https://www.phygitals.com/pokemon/459,https://www.phygitals.com/pokemon/generation/4,,,,,,,[]
460,Abomasnow,4,https://www.phygitals.com/pokemon/460,https://www.phygitals.com/pokemon/generation/4,,,,,,,[]
461,Weavile,4,https://www.phygitals.com/pokemon/461,https://www.phygitals.com/pokemon/generation/4,,,,,,,[]
462,Magnezone,4,https://www.phygitals.com/pokemon/462,https://www.phygitals.com/pokemon/generation/4,,,,,,,[]
463,Lickilicky,4,https://www.phygitals.com/pokemon/463,https://www.phygitals.com/pokemon/generation/4,,,,,,,[]
464,Rhyperior,4,https://www.phygitals.com/pokemon/464,https://www.phygitals.com/pokemon/generation/4,,,,,,,[]
465,Tangrowth,4,https://www.phygitals.com/pokemon/465,https://www.phygitals.com/pokemon/generation/4,,,,,,,[]
466,Electivire,4,https://www.phygitals.com/pokemon/466,https://www.phygitals.com/pokemon/generation/4,,,,,,,[]
467,Magmortar,4,https://www.phygitals.com/pokemon/467,https://www.phygitals.com/pokemon/generation/4,,,,,,,[]
468,Togekiss,4,https://www.phygitals.com/pokemon/468,https://www.phygitals.com/pokemon/generation/4,,,,,,,[]
469,Yanmega,4,https://www.phygitals.com/pokemon/469,https://www.phygitals.com/pokemon/generation/4,,,,,,,[]
470,Leafeon,4,https://www.phygitals.com/pokemon/470,https://www.phygitals.com/pokemon/generation/4,,,,,,,[]
471,Glaceon,4,https://www.phygitals.com/pokemon/471,https://www.phygitals.com/pokemon/generation/4,,,,,,,[]
472,Gliscor,4,https://www.phygitals.com/pokemon/472,https://www.phygitals.com/pokemon/generation/4,,,,,,,[]
473,Mamoswine,4,https://www.phygitals.com/pokemon/473,https://www.phygitals.com/pokemon/generation/4,,,,,,,[]
474,Porygon-z,4,https://www.phygitals.com/pokemon/474,https://www.phygitals.com/pokemon/generation/4,,,,,,,[]
475,Gallade,4,https://www.phygitals.com/pokemon/475,https://www.phygitals.com/pokemon/generation/4,,,,,,,[]
476,Probopass,4,https://www.phygitals.com/pokemon/476,https://www.phygitals.com/pokemon/generation/4,,,,,,,[]
477,Dusknoir,4,https://www.phygitals.com/pokemon/477,https://www.phygitals.com/pokemon/generation/4,,,,,,,[]
478,Froslass,4,https://www.phygitals.com/pokemon/478,https://www.phygitals.com/pokemon/generation/4,,,,,,,[]
479,Rotom,4,https://www.phygitals.com/pokemon/479,https://www.phygitals.com/pokemon/generation/4,,,,,,,[]
480,Uxie,4,https://www.phygitals.com/pokemon/480,https://www.phygitals.com/pokemon/generation/4,,,,,,,[]
